block_number,transaction_index,operation,transaction_hash,amount,current_supply
19561016,66,mint,0x2821c709daa5884e9f610360153d085102df6b9bd324251d9efc98709fe153d1,100,22200
19561019,109,mint,0xc32d1ac741be304a5d8436d907bf917b8d7bca1f79732bbbf0cb371d9cf6e3f3,100,22300
19561023,40,mint,0x14a157b1f9c71547b9d75cb2188ed4f246a1d2cdc14addbe55ee13454f9132d8,100,22400
19561026,83,mint,0xea974da4444568946dd51307637f985c23aed7d152564e2b3983fc400dc0fc86,100,22500
19561029,118,mint,0x4b0a353ad04e3818be5361f46aa189e4f6ca1e5046153ddd961cd5295cf19b91,100,22600
19561036,121,mint,0x03091e9319a1f1f8c26b6d5f70057ca40be26c487a4a6c95b2617ed43f57b786,100,22700
19561039,115,mint,0x7e8670f86993854975c4618c18b8c5fc67982ba8750e0a6ca160831c78d2af94,100,22800
19561043,22,mint,0xadc4b9dab383956182adee0f8b017cfba3153569c0a3ab20a3e7c2ecf0864e93,100,22900
19561044,92,mint,0x8365572f249a72b412c9092b7e0b960feec1f7737f7ff22963246b9d2de42fc0,100,23000
19561054,82,mint,0x9f09d90bfcb2e6266a673f050cce3f6932a7afd015bfe599bef4d153cbf65a36,100,23100
19561054,83,mint,0xb9271cbe0b170989a93ba3984d0a34cf16dd668cb62c7cdcb0e004f77c92530e,100,23200
19561067,52,mint,0x0d9c473e25cf8fb05ab8359d8c243bfff7c478fa473e8c2632914688623ed733,100,23300
19561070,68,mint,0xea58356f94ef53175d17c936f6ee1b6ebf90744bdfcad984fbf58e9a83a6e39f,100,23400
19561070,69,mint,0x37120e586cc9c39656a4ee2c86d6e4bca595b821cd6438f052b53c7a7980574a,100,23500
19561505,66,mint,0x29be7a145512cb37bc42347abdf5a3db262898aa8946ebb475bcae1f92bc7bd0,100,23600
19561524,96,mint,0x8d6adfe3018f853df25db19f5b24a5f0ff059a229bdd96895b214be5129c3628,100,23700
19562953,60,mint,0xf804f6591b8d5708e7708ae750f02da71841bdf6bb43ff29120635700c651255,100,23800
19562970,55,mint,0x804e8710c79c1f226132e8bb8e29ed9d6dbb0bf93301f36aef4018cd9322761b,100,23900
19563137,9,mint,0x18f5c442f511d22a2801867a43db1a9aa9453f475927bf634db657ed2f1be522,100,24000
19563147,47,mint,0xe5e592ff78534ba30327a149f03577bd192827207d4e733fa651769030391ab0,100,24100
19563157,78,mint,0x7423c9e75dfdab5da1ef3346618c70d705a17b2b4b60aa5bb2b80ca1d56e978b,100,24200
19563157,81,mint,0x59ad415c78b0dc02239a2e11164c7b99c577b0825f80db3073168957827f8a97,100,24300
19563170,8,mint,0x2caadae349a0dca50eeec4a0001aab02bac8cf1d5b52da41644d1ff26d400a2f,100,24400
19563180,35,mint,0xf9f13608be238a4b285472407cfab9ff181a7d505b826bdac76dd94036328790,100,24500
19563203,85,mint,0xf94f96f576e28b6c05229a53be8586aea1bf5993f17a29cf938f429fed2e7b19,100,24600
19563203,86,mint,0x95a376e5a068e13986d775656f92be64448951855eb8968c1ed1c1aa029712f9,100,24700
19563236,59,mint,0x0d8799b3524994e4e5134a8985d4a5119e8a6757448967d7b4a4403aa8f03d29,100,24800
19563248,54,mint,0x900363df4b33c2e1c1e17172078103e32c6dc495e31e2262857cdba3ac194299,100,24900
19563272,76,mint,0x720fde170fae59a9f07040994251949490129e29cdd72fffb715a9aefe29d2e1,100,25000
19563277,64,mint,0x2345887eb959184a913ad47773197423c4c7f687fcfba726816c2744113c6e05,100,25100
19563286,98,mint,0x96e66df1c05b103166facfcdc84b2316d255a404c657871883fd9870496c42de,100,25200
19563286,99,mint,0xcfed5beb5bf872f27e3a868e118edb7a637c2c7f2dc72abc84214dd2f465a657,100,25300
19563286,100,mint,0x89c363a62a8e541a97c66c66e78147d211ff91df9f5160904976505ccdba0f6e,100,25400
19563286,101,mint,0xd5072107578d3654bb9d69fcb9ec185223a6c8deb3bb7fbf44836516b0390d1d,100,25500
19563286,102,mint,0xa88ae53f0b311d218c2086add2ec3da338b769372b6a3b6bebf928afee35eaeb,100,25600
19563335,53,mint,0x5d8c907074795e329e78c98bf0ffcbd6355b63f5952fe20efa8164893e7ad704,100,25700
19563384,47,mint,0x576741d85790ada26d003bdf0ea751eac0a9cb55e54ebaad594c877154b0211e,100,25800
19563395,58,mint,0x5769ee8ad2529ced243fc9ff5d1fdfdc6f904a8c2637117a33a636988c7cf225,100,25900
19563414,60,mint,0x905abcf9a5bd5faadd8fd7d7adc4144a5c9adcf9c38f47cd98cb475a432dd95d,100,26000
19563438,39,mint,0xfcd0f636b549005092b1a8ff3694c885f11bc88674b46e5525fc4995d0e5f745,100,26100
19563627,93,mint,0x72b6fb9505936bed20aef2431ecd95dcd82d87507b0c787199933767252e7d77,100,26200
19563637,77,mint,0x8d67de7b1a84739e0eab7855d6103a50bcbbeefc5121b692b7fb5013b039ada0,100,26300
19563656,50,mint,0xa34a0633a7f2b5685a5bd9f2cd9314814d8f1343cfa6d186d6b9b311cadabf1a,100,26400
19563673,52,mint,0x4fee9f2a9b94d821eddbd6abf6ce9ae46014e48610ffe900f72c805d929d28d9,100,26500
19563707,34,mint,0xc21f822055818b5441c416c306604d16cea3c2d4601022a6a46b4ec15723c70d,100,26600
19563802,53,mint,0xfb4d0f72df52ffd54574f099318391fdd6a91f603dc9643bfe7c12dcea45d444,100,26700
19563829,68,mint,0x84fe6a3bf2a82330979e25a51f0aab677056ea7378478f50f15ddd6255dc3a23,100,26800
19563846,64,mint,0xb494f49969acdd95b8cc3a94455996766d08dee3b5f3da1ec99ef55af6e9089c,100,26900
19563858,46,mint,0x7cacef4cfd9e16ffbbe3205fe9c278a3271152aa11aafc20f03a24123156a107,100,27000
19564074,45,mint,0xe2dc1d40375a336e6fae848d13a46f19768585f29b33c4476b86d95ea87a15df,100,27100
19564128,46,mint,0x9aa087745acfb90d6ea1cad17d59d3880a6ea984d411d2cfde98298e6d5fd7eb,100,27200
19564154,45,mint,0xf6bbd8601bff7b29d5bee2cd31035484155d6131c9ba3d05d2f7ab9e880a66a6,100,27300
19564164,97,mint,0x207eea595239a3a97ede4e6084e92136888c1b7e078b3dbdf0495ba5144de0f9,100,27400
19564191,53,mint,0xed4c8caac70145c87f5c3a161ea4cb846b1eb4286527eab471d3049f05829420,100,27500
19564191,55,mint,0xf1a586dbfe10486243b06222cf0b071154d63d12a3b6a149d48eb7ea67ec45c9,100,27600
19564201,46,mint,0x44b2aeaee689da97f58229a2a1bfffc68a852e2cba46cf478f1e75c4ce59ef9b,100,27700
19564202,101,mint,0x015cad9de0e0d47266e22825aafa5db73e17f7d0f42d159db5802a36a73577aa,100,27800
19564202,102,mint,0xb01668a0d8e6d35136101c6d8ccc2b6c9d225a8d5263b0dcc56cdd00d0c9e995,100,27900
19564266,51,mint,0x6d4990803f619e431a0d1c50425a18c582ca17a9366288765fc57cf1c9092883,100,28000
19564266,53,mint,0x30d21928ad987773d65c9507d006e5e05b49bff1740be77be1095b85514a63f6,100,28100
19564304,111,mint,0xaa3ca8e0ccce4913cc968a50d41e434445647abdfd8f85294e90860820855da6,100,28200
19564316,92,mint,0x9d7c44d14a4b02bc3c371e9d192bc0a1941cf12480ee33fbebdc20df426a0f16,100,28300
19564362,57,mint,0xbe098767b6b63e27632d41e1fcd77f6a008990c2cf5da6605073c28a0b76418e,100,28400
19564383,42,mint,0x9630c01f7ea3fb649bd90da59403cfbd8e874c52e0a9d4e0223838e6a637c0d3,100,28500
19564426,95,mint,0xee06a37231d966bcdf60032ad3e3c288b01dd631f8a520453f6061cc0204db0c,100,28600
19564431,30,mint,0x5a3e2fd840ccabf9404f1e318eec828c0de40cfb4c3a819e9fbf2f17c1d80e63,100,28700
19564618,73,mint,0xc51b837ffbb25f2d2d640dea4d4cf3091719fe03a971b9b146e0418ddc79ba82,100,28800
19564754,56,mint,0xdbebd3dab7367ac12580f4c946a48d7599f4fc5af2044d7aca68303ff735ef35,100,28900
19564856,42,mint,0xab373169d4e46c44a2415717d626bee06444ca2b5527ffcb13b429847b9f201d,100,29000
19564866,49,mint,0x82f53c71dfd9e0fbb5d2e931cc215cc265d4c9eee0828f502f141d2bc568bb6a,100,29100
19564981,47,mint,0x65fcac4fdd7f6254fac262d2d0c93a413a52758242148c38d9a80fdcc0816cd0,100,29200
19564991,62,mint,0x81e48c1188b4baf10c6b2f7d339bf6bfff4ed361c253e41b71e41d314fc62101,100,29300
19565010,8,mint,0x57cbea7107ae96b09bc6d15e6f2eb9cff3ec3f4dce7b5b21151b2e2c45061edd,100,29400
19565030,59,mint,0xfe7d604a3c658c242983db3f3a920222557e5365630f33257314d2e5dfd328a0,100,29500
19565043,41,mint,0x70349be62433033f50bac7546d53777b782e3e7a8ca2d52248ed4a94e75b3838,100,29600
19565339,94,mint,0xa07f6446cc9c1bcfbf66d3b8c2c0819d667eaf44b73bf495465b24698e52f3e1,100,29700
19567048,73,mint,0x64671291891d03beece0f0003a1f9330cb255b83e534ab430452fc31c7af15ae,100,29800
19567054,75,mint,0xb8e5c10f0cbdb6b7160823302c5ccf61d46a1cce9e9bf0c4ced76ce3873e3f33,100,29900
19567058,38,mint,0xa514f6180a0279139300dcd1df48f3e2d55674c9748685884960a5f2d224c5e7,100,30000
19567061,42,mint,0xe76b1bd23e673cdb0db5fb25bff2f3ec7bed71b429f93f999dbf7c45a8cac57b,100,30100
19567063,76,mint,0x97f4917add53cd4c23d00293d0ffa5699e91d51096649dc506839954d178adfe,100,30200
19573330,73,mint,0x04ef586dd4a98486f1fe363aa83d213ab17c2e9934879153acde4464bbdc272c,100,30300
19573342,54,mint,0x32e4a41f1bb17e11925cba9163476c11d4a8cf877df6ecab350b4e531959aa86,100,30400
19573354,84,mint,0x41b3afb98cf7b4aef591308df00dcce2524d8e5c38317e09f83dba9fb3e4eb69,100,30500
19573357,89,mint,0x928e1c19264415d2e1981aecf5b3eb4b72281deb5b267a6d477c08ff75889c40,100,30600
19576928,88,mint,0x266c63d334f1037e3dcfb7f65b30f0b9e1a06f9756422baf7a2bf5eeb7b5b80f,100,30700
19576945,47,mint,0xbaa8cec8ce4f91587c4409f5d529adb3352edcd844052de54c6a1452d5e3abdd,100,30800
19577026,41,mint,0x813a4c2334da7d508d5827a17fea18ee31dae886ceda42dfc2429848cf9f2e48,100,30900
19577033,42,mint,0xf69455072707546af491012dc2e7b87a2f4ebc616e4fe83e0a0f27e53ca91d87,100,31000
19577033,168,mint,0x585ac7b76d85b4ee0a2be7ec4603d830d2461850983088e444d56504b8729d12,100,31100
19577040,53,mint,0x1f46d6c393c39a320135a855d0c39d0f7d92d431b3243fb7ce61ac34c358c31a,100,31200
19577042,159,mint,0xd1c81d10cdb74450f743dad6c21628aa0eace7d1275073e06c53b6f78fe2f4ce,100,31300
19577047,122,mint,0x854eca8ff03e5eb8d739572e4fdb2febd0833ce870e5c121468f2794a1250110,100,31400
19577065,90,mint,0x76a4314646cffb958e68ea46b6450ce0544e4e9f91222a72fca185ff19309e69,100,31500
19577070,162,mint,0xcc4af4548acde18627ff8ab297ebe6316463dba366a37e279943591e64e02906,100,31600
19577114,170,mint,0xf81e064cadbafb3f555c6eff24c58a9251868a0e815e39fc2257cbc144e881bc,100,31700
19577308,65,mint,0x63df9ad1a58655a291ee4497fa368bbfa35536513db54959022abf0306ff5fce,100,31800
19577327,53,mint,0xf13df0d598318dc640fe440b4b51291c7eeed9f6700be0309b83d9999c58640b,100,31900
19577353,190,mint,0x584b3722044f26aac843c87d25a25e1eeb794dc343230997fd46593787b02e62,100,32000
19577359,93,mint,0xe2428686a9b33aa8eba8ac750bc4c44f12da7691ccaa8611d9bf48c8e1d934de,100,32100
19577361,119,mint,0x809a38be5d63b507f1c447ca804da2cc9799f15da703eec6ac1046a287badb67,100,32200
19577375,28,mint,0x5b5338480070797e8e74ea068e975aa3002c408a9afa4fb5f8365865fe98f202,100,32300
19577379,51,mint,0x1bf020c84e292edde843ba239ea5d7dcd3a6c30d13decacbca1404032059cef8,100,32400
19577381,12,mint,0x185d837cd03f04a65986c8d5c06b510b86e2948e62a537d986741604ca7ee420,100,32500
19577382,27,mint,0x9224645b6ccc0feb84fff92f0858761cae5671146f94f30368b745dc3439a369,100,32600
19577384,15,mint,0x559aadfba59b66087ae34ea8b1da5f0615c58ef417412872d38b90e7f2342d5a,100,32700
19577387,17,mint,0x6bcd6541a4b79171a5362e3c5ea7eba70aaebc0ca174828037c84f8fcde20d30,100,32800
19577389,42,mint,0xbacf5aef4f826bfe4386cab3c4bca4ad8b6a972397108ba6cb37ed4c1f02f156,100,32900
19577390,52,mint,0xd3a53f4c4da00b6e02eabc20d4dc007db304c7762ca76f3a7f14c65b1f8629c8,100,33000
19577391,26,mint,0x429db0baa30a7aa68e0d6afbaea3ea80561e24b3093bee19cd0e099bfb41884d,100,33100
19577395,55,mint,0x844dd18d01d507ea87b409f9ec408818903e37677d3d8fa72c8b7271d333c8ed,100,33200
19577396,18,mint,0xef3c90c6a733bc969a6a6c18af6b08314b9c6b084925f026c505bcea65ed2539,100,33300
19577399,19,mint,0x79a79ffea1cf62c6086e8b550ac3c8fea70f0723ab54d36e9cb32e6972b086dd,100,33400
19577400,20,mint,0x2abb295a2f2edfd3261824ef7cc447c97a3c969f39343f87387ed03d60e59631,100,33500
19577419,35,mint,0xcb93ddf653780472a1ba5a3bf0230e3c1c084fa3fe48438b10022d647597bb47,100,33600
19577420,23,mint,0xba4a99e0aa27845daf93baba9bc9319ddf3bb16c5a90a79a5a924e5d9d37c4d0,100,33700
19577425,19,mint,0x4c7ecc9ae71ead02d4d4961d16975b9cb30a1f2f47c91d1c99338616cb1af843,100,33800
19577425,62,mint,0xf1cb822801c435dd9e1c8b79e731f37187ab4036afb9d432de30b72e2b7e2a80,100,33900
19577425,144,mint,0x4c6856daaa4ea4070aecc4bb533ebcf3d430d5c8c226f82335e537cd6e055ffd,100,34000
19577427,29,mint,0x0c2a8efe8d2dabbfd7dd6adf4bb76c574041304ad7342ca214b97dd44727fa03,100,34100
19577427,157,mint,0x93a254a2436fffd05fd1c041a83a7c7a5ce37e1edc3879f8dc4fd315bd5e6a2f,100,34200
19577429,25,mint,0x5ea1aa1135e1109b5e46628760da2c92bca09997f752903e4a92b6433fec2d8b,100,34300
19577432,85,mint,0x41e97924e7fef56e74c78707398f41c0381b3c3748790bbcd43076a7cdbccc34,100,34400
19577434,30,mint,0x5a1796aa773f06cc3ef8ee3e286c53925ee7d599afc59f55806601a34e649f90,100,34500
19577437,19,mint,0x7eeddcb429f5ab7a99b527c9354034672dcdc427fee8994b61b50dfb79089bdf,100,34600
19577438,28,mint,0xb6704882c0c971d05bc1beb9a89949f49ae3246bc05afef9d3c040d556e9aa77,100,34700
19577439,16,mint,0x486405849a5d1a061b9bfcde21e9ca09e126f015aa42a30de48c55ad8073c6a9,100,34800
19577441,99,mint,0xece7a82183157e512c7afdf7fc6cdb612279c64cea1edc9b73cc1e9ad61db224,100,34900
19577443,33,mint,0xc8985d753122a17ea5b8080bb3da78be6db0fb194f251c5ca6eb72d153e78e53,100,35000
19577449,40,mint,0xc4a5779bc7e4569b4c49a6adea29a0bcc28e800de94e96c6ea5da4b6e7e972cb,100,35100
19577451,33,mint,0xfbbe5d56d9dbea06f2ee5a7d287de330bc0888055b1fb1772f42a69cf5f4874c,100,35200
19577452,30,mint,0xb556469e0032c26383f4654bac1e3f41a631670ff309b8f12587a47f13e029d3,100,35300
19577453,34,mint,0xe5415c2b57d972a4332baecb1a0cd221f6dc819992e71c4356b780d38824bb97,100,35400
19577461,16,mint,0x9f32c43b757d696995ebe1885f97389ecf56390d4e9a9d1290ed35e857de9fd3,100,35500
19577482,96,mint,0x120f7e00a78417238d63e679f9b6effdf03b0973877554e26f0a815659655125,100,35600
19577522,76,mint,0x5dcd16fe90a5e8162b4680448ea07da9c5c65b086961b4221cf06e9e132f332f,100,35700
19577522,77,mint,0x4aa2112a762ba276d5914dab9964d2a17b6f6e7202c09c4ead25b81139be46a7,100,35800
19577530,70,mint,0x02c5cf220a5611c7b19ecb79cba1afaf8051f20576f5922c84436cab3ecfd19a,100,35900
19577545,38,mint,0x1f08ac3b3eb9be723109fe86aaada8a4bd5e38bca333fafaae369b308e106e03,100,36000
19577642,120,mint,0xd725e42d179d8c2dff9159ec66f278bba81f0486e0e4a18bfdd32d1168ffea48,100,36100
19577645,73,mint,0x5793017df1b184cc569a699ce53c6dba3074e1851942500c19ba29385f9e66f6,100,36200
19577654,65,mint,0x109d5c29e685a304630a4c95e00aec572602346e5f85bcf218b79f1842d08140,100,36300
19577685,15,mint,0x5615b7d8ce50d05e7691157e2c9c1450bbb6037fe8dc5408cda6fe4630d251b0,100,36400
19577695,59,mint,0x9dbb8f71eb599723baf485589b7c4bd9469ec11a9b1e720c19d4ec8ba52c884b,100,36500
19577696,140,mint,0xb844981931caf155b6e70bb2a898cd2764d36c7f94d7fa61c94cc5c7ac584beb,100,36600
19577704,122,mint,0xa8604d46a110ad9df552d28ff47bf589da03aed8ec07bb4747336c10982fc655,100,36700
19577706,92,mint,0x385eef232fcbe4481715e3b9c41a5cf8c93e5e381ee33679e0b32ae62763b45f,100,36800
19577713,36,mint,0x3bf34d7f0cdae9638069f8ffaa3b99e6415325b79ef104ee672936d943a228a6,100,36900
19577739,19,mint,0x86b6624d47eca0103984a6f9cadf6a11d2db79a048198e2546f30fc4e666aee5,100,37000
19577769,120,mint,0x71a06a73c13e69ab0487aab38672f6c8352d5276fb5f1711d1f3174ec51386f6,100,37100
19577769,121,mint,0x0ed283adfb19d1806bd68dfcd545f7c74b20d663d0622715b3372349916cac24,100,37200
19577775,63,mint,0xb17f6b17dbf32c180fd896fc70c6a6764491f06dca37db89e2499b86a9938e90,100,37300
19577782,26,mint,0x7ae0d7787daf2a8daacd6b062f673c2cc3fca8611f1fe8b01b5ffa6a8897fec6,100,37400
19577785,36,mint,0x3b85a6a7105f04de6684cfffbb7cd6f3bf4ab54824c0537ffdbc3dc38c7ee941,100,37500
19577792,33,mint,0x5455fafcfdf73b2b5a060ae95f3579946c19941e20eaf026ac7844bfad420d16,100,37600
19577799,47,mint,0xc9d67f857c83557f84738e53bad35b2e6d07d0b71db1c344c6cc30902fc4bb1c,100,37700
19577803,27,mint,0x89a8c52a060d5848faa3074990239fee92d39fbe5dedd998fa449e95908dd7cf,100,37800
19577807,33,mint,0xe251ab6861b7c1e54f85fede33c5afc9a434ed56e74dacaecdf56c0e8cb11c2c,100,37900
19577810,18,mint,0x7b1bca0c97851a876e086a13f1f3fe89e025362a188f10482ec29bdfd302a967,100,38000
19577813,41,mint,0xe710b2b9fd6ef3bd017d2a1e8c890eb4f046f98023adff2858a0e46cf93e2c3c,100,38100
19577817,23,mint,0x67fe252b3f6bab4b490973509fe57c9f0d01ed90a4355286c992719fefafe805,100,38200
19577819,38,mint,0x1d3612afa719312688d9bcb581458029ac2661c80d17244102addbd78c1be7f8,100,38300
19577821,30,mint,0xb5aaed612b95b8d810057d3723670c80e1dd077a9e41b46fa9a64f36e8f7e30f,100,38400
19577821,31,mint,0xb0b117b1852e362c49b300c4e210786addf5c030766a943ffbf54d47be596b53,100,38500
19577824,17,mint,0x9cf53f7b05def1167f21bcf43f454ba236fefd5357fdb0f932c820a524643e6d,100,38600
19577827,50,mint,0xb70bd5ed1704b9db2b7d481c776a9abdbd3d88f0899805f2a8d2794530869048,100,38700
19577829,21,mint,0x9897f4f598569d19945511b302be3c865857eecbd78ea63ca758a4970002b10a,100,38800
19577834,29,mint,0x30dfe1eb6ada4a0eb049796fd1b5bebef43bfdfec735ce2f63c1093baa138210,100,38900
19577846,50,mint,0x8e25d11640db2832297b3ecff7a3bb56090432ac06a8a33b85415bd257585ed7,100,39000
19577860,17,mint,0x76a23da56e0f1d3198869f42a135d4aa5481475caa585f9208bc7109bf3c3bd1,100,39100
19577889,105,mint,0x94c100cdc45ab6e91cc5ac8c602a604bbc950f90681c83bdc04ca845ffb75ea1,100,39200
19577903,31,mint,0x9fdbf5efe1e7b350d179bc8dce52ef4bf7851fdbf313d3ba9114e390e8860dbe,100,39300
19577939,16,mint,0xae575e371c9eb204592d7db917dd0d5e48f05af5245f153a443782e34cfee6de,100,39400
19577962,44,mint,0xe565512af20cc252072631249a444df5b2b6bae082549640774f9ae43727697b,100,39500
19577967,26,mint,0x70c10313f291d5e871097505dfe9edd1356714500d99a664f1063ab1cfbc0c00,100,39600
19577971,36,mint,0xc3423d4fb46ca9cdfa5fc0903f809c4d4fb0093b76ef75c53c68681d23ef7522,100,39700
19577979,36,mint,0x6c7b3d47623b12e14119aae791c9e55fa71e24205fcc4406b839393dc88926ce,100,39800
19577988,62,mint,0x7308a02f67944833c3e386bde00f3af5ab5fed885eb4891f0c062c6ddf427afd,100,39900
19577988,63,mint,0xf8c93da98f6362ba314f58acaaeb23aed69cf480d29919b5f95393c633e79cfd,100,40000
19577989,101,mint,0x6dad40f16cc1ff2a35ce05ab66ba1133d23498dff01cd5d21693ccf41dcaf6b5,100,40100
19577991,31,mint,0x2b7a9f0c18601545f863b5863f02545ad696f0140c7a9d37ba6f52a987298750,100,40200
19578011,42,mint,0x02027e21acf2478694258cd5095809134cf889c4a9cc3a3fedfb2549815ad3ab,100,40300
19578022,84,mint,0x0939e4101efd400d458f5e0225f176774c465948a30065da286fb9c8814369c7,100,40400
19578027,70,mint,0xee43a1cb933cd391870c5a3ef59d47ae60acbc2512f2b70bd660bdebfc71a2c6,100,40500
19578031,27,mint,0x1bedefda67f92c300ed4f3d581b290a5c47aaa847817d334396fb878f3f59a1f,100,40600
19578031,107,mint,0xd9e80a7368d40ca6f01d4dcf837f875f9c9ff7170691dd24a5ae6b8278ecbdc2,100,40700
19578036,100,mint,0x690b29dae591d978ae43d73149ae3507538087af8f419cd22980635b81ff374a,100,40800
19578036,101,mint,0x329ba80d0650c39616b041c32bdeff2a051a13e124da0f1fb435b77ff9426153,100,40900
19578039,56,mint,0x0f4d899abbad867b49ee00e0c2e5dc5e9dc9df0672f029967dfa9cf96cfc5a58,100,41000
19578039,172,mint,0x46f254af4412d89cc27f6191d75fdc59ff798ba12a9fc9d0bb76f36fdef37845,100,41100
19578043,67,mint,0x27f854adc8fbd46efea5f73549517d3f36a450a155dabb2911c3582d57576792,100,41200
19578044,79,mint,0xeb7237f382999a0eb6c2ed8fb0f86a1a10c52155f33ee18f1fb1c6e96056f666,100,41300
19578050,146,mint,0xe96bbb59637a4c9b194dcffd975666ebedc61fe454e8b4dfc307fa5710404864,100,41400
19578058,36,mint,0x99dc1a6c9cbf2a95606dd0442b85e9b1e2bb533b5305fb879cef5c6c4429cb9e,100,41500
19578083,39,mint,0x471b8209a3cbc9b1a76848f0afdbbdd2515dc4e8ef9df3099edea18ef9575f4d,100,41600
19578101,17,mint,0x8316646e0ca2008d7af995333b383f42b836e39d143028792166a5e99349e11e,100,41700
19578101,83,mint,0x0515523f43e02905184ab4d42fd9bc63f434a6221607cecd692cdb3badca9a33,100,41800
19578103,19,mint,0x4927e5f6128491dda22a2fda13b9b5365a9735fd23ed4692d325d6aafc772030,100,41900
19578106,7,mint,0xb54194f6a8691dd4e81c44655628eca6545a2e8731a7bd0a9495e7c464027694,100,42000
19578109,20,mint,0x49625b193a46f4ad4c8c81686231dc2e80bf8aa316168f6454241464dede96d1,100,42100
19578111,23,mint,0x8c4b170859690119e7535426e9744fd0b240ff680f448f1b863004e57b9e7291,100,42200
19578115,0,mint,0xca189d0785092ea0ee0116d0b886cd5aa60f84ca9b4611ff75ef56429fde6248,100,42300
19578123,25,mint,0x08ba0cd1811edea7b30747a3280adaf8d55663103c061ad5b9d90ef247c26e91,100,42400
19578127,28,mint,0xf9eb0da33c6331dadf588bcbb53d216f6c93eb439c6f9f87f84096689400b570,100,42500
19578134,34,mint,0x5a37af159b66326b5df8311de2aed37fd071e65266a644ebfb4e6b1b562dc08d,100,42600
19578138,49,mint,0x194b28caa75c065e85f19a4bacd15fd205c37579ad3758bf0603aa89e9a2d97b,100,42700
19578139,20,mint,0x81817a3886680a366673eeaccaa287afedcfbb203ecc26b75c7e85fcc0d8e7df,100,42800
19578140,44,mint,0x92aec7da5400ecffaa748624c1ef11ed1a5a37512418ea0e5e4d484b8b9deff6,100,42900
19578145,58,mint,0x7db83d039e6e7ad72a35c88cb45bd751ed3aa822ad1aee9dfada0c819ac53589,100,43000
19578190,18,mint,0x3805f8ad6da9b8986bec191102042de377b9d8898ea15f0ea6ee690e2033ce0a,100,43100
19578198,13,mint,0x46527d924506ae798ed4276b60cfb1240e32874ec8fc4864fcc317c4b5f75f46,100,43200
19578211,41,mint,0xb7c182ade2cd863520196b099799bf1b3815538754112fdf9a090ad3c1993b92,100,43300
19691719,171,mint,0x957b6b6ecfed1abaf13ed68dc680e5603ef3717861bff34b8d5e58b093ebce95,100,43400
19691719,172,mint,0xd00307fe7e176b1118792aa1b76a4dc093369595b01d4ce1f7d30c7b5dd846b1,100,43500
19691719,173,mint,0x88a43b6a95fcf0d5cb2533f358831df4d1644e80e172d118496cc6e76ae47236,100,43600
19691721,87,mint,0x5400118084cf9dd8982d2c5f94cd1b50804834dc041e8b3ffdc37a686e93fb38,100,43700
19691721,189,mint,0x8b0a0d9622f1b2c5f167f6dcae8fbc902ae2e293d351d465d41c12d6c292ce95,100,43800
19691721,190,mint,0x4dc6db6cf8e57858e87390bb94ec7c40ec423b75117813ce5674b6e031c3411d,100,43900
19691721,191,mint,0x7f62cbd2a1477bca53f99e4982ee19865e2cfe702586a443cd1899a0d44ccc37,100,44000
19691721,192,mint,0x72cc4cc0bca38c47eb83d9bdb21a20de1d4008517cbd48e0f8216c2dad98babb,100,44100
19691721,193,mint,0xe9915721909b7aa1b72815d2e528588bb8b738779d89ae4fc796bb546b7c6935,100,44200
19691722,104,mint,0x54b383e42126e0ac883d0ba213cc6c0a87bf8f21df902182a805b8d09e0e5dde,100,44300
